X65n1282_001:0255a03	 自序	 自 序 
X65n1282_003:0280c03	三山來云。一分心悻一分慈。頌曰。狼毒心腸何	三 山 來 云 一 分 心 悻 一 分 慈 頌 曰 狼 毒 心 腸 何 
X65n1282_003:0280c04	太孤。提刀仗劍忍於屠。命根斷處難思算。幾箇男	太 孤 提 刀 仗 劍 忍 於 屠 命 根 斷 處 難 思 算 幾 箇 男 
X65n1282_003:0280c05	兒是丈夫。	兒 是 丈 夫 
X65n1282_003:0280c06	七．喪　喪者。隨人上下。喪失天真。不見本來。癡迷狂	七 喪 喪 者 隨 人 上 下 喪 失 天 真 不 見 本 來 癡 迷 狂 
X65n1282_003:0280c07	走。又或執著己見。喪却目前。如此之類。皆謂之喪。	走 又 或 執 著 己 見 喪 却 目 前 如 此 之 類 皆 謂 之 喪 
X65n1282_003:0280c08	刻舟求劍真云昧。待兔守株何太迷。可歎幾多無	刻 舟 求 劍 真 云 昧 待 兔 守 株 何 太 迷 可 歎 幾 多 無 
X65n1282_003:0280c09	目漢。也隨人脚走東西。	目 漢 也 隨 人 脚 走 東 西 
X65n1282_003:0280c10	如何是七喪。	如 何 是 七 喪 
X65n1282_003:0280c11	三山來云。貪觀眼前浪。失却手中橈。頌曰。弱喪	三 山 來 云 貪 觀 眼 前 浪 失 却 手 中 橈 頌 曰 弱 喪 
X65n1282_003:0280c12	窮兒實可哀。家珍拋却自何來。自從別去娘生面。	窮 兒 實 可 哀 家 珍 拋 却 自 何 來 自 從 別 去 娘 生 面 
X65n1282_003:0280c13	落落長途喚不回。	落 落 長 途 喚 不 回 
X65n1282_003:0280c14	八．出　出者。脫體轉身。不拘一處。不守一隅。隨機應	八 出 出 者 脫 體 轉 身 不 拘 一 處 不 守 一 隅 隨 機 應 
X65n1282_003:0280c15	用。八面四方都有出身之路。故名出　南辰北斗	用 八 面 四 方 都 有 出 身 之 路 故 名 出 南 辰 北 斗 
X65n1282_003:0280c16	只西宮。火裏生蓮奮目紅。野色更無山隔斷。月光	只 西 宮 火 裏 生 蓮 奮 目 紅 野 色 更 無 山 隔 斷 月 光 
X65n1282_003:0280c17	直與水光通。	直 與 水 光 通 
X65n1282_003:0280c18	如何是八出。	如 何 是 八 出 
X65n1282_003:0280c19	三山來云。天上人間自在飛。頌曰。鳥道羊腸路	三 山 來 云 天 上 人 間 自 在 飛 頌 曰 鳥 道 羊 腸 路 
X65n1282_003:0280c20	太多。脚頭脚底任蹉跎。隨他曲折芒鞋滑。步步如	太 多 脚 頭 脚 底 任 蹉 跎 隨 他 曲 折 芒 鞋 滑 步 步 如 
X65n1282_003:0280c21	龍疇奈何。	龍 疇 奈 何 
X65n1282_003:0280c22	雲門三種病(動止因三種。偏枯落二邊)	雲 門 三 種 病 動 止 因 三 種 偏 枯 落 二 邊 
X65n1282_003:0280c23	一．未到走作　避影勞形無是處。離陰滅跡枉徒然。	一 未 到 走 作 避 影 勞 形 無 是 處 離 陰 滅 跡 枉 徒 然 
X65n1282_003:0280c24	三山來頌云。東去西來無了日。南奔北走到何年。	三 山 來 頌 云 東 去 西 來 無 了 日 南 奔 北 走 到 何 年 
X65n1282_003:0281a01	紅塵擾擾忘歸路。夢斷家山實可憐。	紅 塵 擾 擾 忘 歸 路 夢 斷 家 山 實 可 憐 
X65n1282_003:0281a02	二．已到住著　幸然棄有方回首。却便沉空不轉身。	二 已 到 住 著 幸 然 棄 有 方 回 首 却 便 沉 空 不 轉 身 
X65n1282_003:0281a03	三山來頌云。長安雖樂實難居。到處優游任卷舒。	三 山 來 頌 云 長 安 雖 樂 實 難 居 到 處 優 游 任 卷 舒 
X65n1282_003:0281a04	莫教閉門高枕臥。養成痼疾倩誰除。	莫 教 閉 門 高 枕 臥 養 成 痼 疾 倩 誰 除 
X65n1282_003:0281a05	三．透脫無依　走南進北無方所。盡日優游不到家。	三 透 脫 無 依 走 南 進 北 無 方 所 盡 日 優 游 不 到 家 
X65n1282_003:0281a06	三山來頌云。不入塵牢不受纏。拋枷打鎖許多年。	三 山 來 頌 云 不 入 塵 牢 不 受 纏 拋 枷 打 鎖 許 多 年 
X65n1282_003:0281a07	誰知作箇長流客。蕩蕩無依去不還。	誰 知 作 箇 長 流 客 蕩 蕩 無 依 去 不 還 
X65n1282_003:0281a08	古尊宿總頌。未到家山烟水秋。歸來那更不回頭。	古 尊 宿 總 頌 未 到 家 山 烟 水 秋 歸 來 那 更 不 回 頭 
X65n1282_003:0281a09	就中透得無依止。此病閻王替汝愁。	就 中 透 得 無 依 止 此 病 閻 王 替 汝 愁 
X65n1282_003:0281a10	雲門二種光不透脫(疑情猶未盡。回首到家遲)	雲 門 二 種 光 不 透 脫 疑 情 猶 未 盡 回 首 到 家 遲 
X65n1282_003:0281a11	一切處不明。面前有一物是一　聞聲見色隨疑轉。	一 切 處 不 明 面 前 有 一 物 是 一 聞 聲 見 色 隨 疑 轉 
X65n1282_003:0281a12	驢糞從他換眼睛。	驢 糞 從 他 換 眼 睛 
X65n1282_003:0281a13	三山來頌云。白雲朵朵翳雙睛。一線青天也是塵。	三 山 來 頌 云 白 雲 朵 朵 翳 雙 睛 一 線 青 天 也 是 塵 
X65n1282_003:0281a14	撥盡黃金知何日。不愁寂寞不愁貧。	撥 盡 黃 金 知 何 日 不 愁 寂 寞 不 愁 貧 
X65n1282_003:0281a15	透得一切法空隱隱地。似有箇物相似。亦是光不透	透 得一切法 空 隱 隱 地 似 有 箇 物 相 似 亦 是 光 不 透 
X65n1282_003:0281a16	脫　遇物臨機生見解。是非卜度自狐疑。	脫 遇 物 臨 機 生 見 解 是 非 卜 度 自 狐 疑 
X65n1282_003:0281a17	三山來頌云。夢破方知一物無。法塵盡處亦何孤。	三 山 來 頌 云 夢 破 方 知 一 物 無 法 塵 盡 處 亦 何 孤 
X65n1282_003:0281a18	誰知暗裏相逢處。依舊從前障眼珠。	誰 知 暗 裏 相 逢 處 依 舊 從 前 障 眼 珠 
X65n1282_003:0281a19	古尊宿總頌。十處逢緣九不通。疑情一片滯頑空。	古 尊 宿 總 頌 十 處 逢 緣 九 不 通 疑 情 一 片 滯 頑 空 
X65n1282_003:0281a20	何勞揀擇尋宗旨。來意還他去意同。	何 勞 揀 擇 尋 宗 旨 來 意 還 他 去 意 同 
X65n1282_003:0281a21	雲門一字關	雲 門 一 字 關 
X65n1282_003:0281a22	僧問雲門。如何是雲門劍。門云。祖　如此之類。凡有	僧 問 雲 門 如 何 是 雲 門 劍 門 云 祖 如 此 之 類 凡 有 
X65n1282_003:0281a23	所問。但以一字酬之是也。	所 問 但 以 一 字 酬 之 是 也 
X65n1282_003:0281a24	三山來云。雲門恁麼道。謂是齒不關風。謂是舌頭	三 山 來 云 雲 門 恁 麼 道 謂 是 齒 不 關 風 謂 是 舌 頭 
X65n1282_003:0281b01	太短。有人透得此關。許你親見雲門。	太 短 有 人 透 得 此 關 許 你 親 見 雲 門 
X65n1282_003:0281b02	三山來頌云。一字關。一字關。何不成雙獨成單。單	三 山 來 頌 云 一 字 關 一 字 關 何 不 成 雙 獨 成 單 單 
X65n1282_003:0281b03	單一字誠難測。一字誠難測也難。難。難。目前隔箇	單 一 字 誠 難 測 一 字 誠 難 測 也 難 難 難 目 前 隔 箇 
X65n1282_003:0281b04	須彌山。	須 彌 山 
X65n1282_003:0281b05	抽顧	抽 顧 
X65n1282_003:0281b06	雲門見僧來。每以目顧之。即曰鑑。或曰咦。而錄者曰	雲 門 見 僧 來 每 以 目 顧 之 即 曰 鑑 或 曰 咦 而 錄 者 曰 
X65n1282_003:0281b07	顧鑑咦。後來德山密禪師刪去顧字。叢林目之為抽	顧 鑑 咦 後 來 德 山 密 禪 師 刪 去 顧 字 叢 林 目 之 為 抽 
X65n1282_003:0281b08	顧(密嗣門)。	顧 密 嗣 門 
X65n1282_003:0281b09	三山來云。非父不生其子。頌曰。雲門鑑咦。德山	三 山 來 云 非 父 不 生 其 子 頌 曰 雲 門 鑑 咦 德 山 
X65n1282_003:0281b10	抽顧。方便機關。父作子述。擾擾叢林卒未休。而今	抽 顧 方 便 機 關 父 作 子 述 擾 擾 叢 林 卒 未 休 而 今 
X65n1282_003:0281b11	猶在欣相慕。	猶 在 欣 相 慕 
X65n1282_003:0281b12	巴陵三句	巴 陵 三 句 
X65n1282_003:0281b13	僧問巴陵。如何是提婆宗。陵云。銀盌裏盛雪。	僧 問 巴 陵 如 何 是 提 婆 宗 陵 云 銀 盌 裏 盛 雪 
X65n1282_003:0281b14	三山來頌云。銀盌盛雪。內外明徹。不是巴陵。有口	三 山 來 頌 云 銀 盌 盛 雪 內 外 明 徹 不 是 巴 陵 有 口 
X65n1282_003:0281b15	難說。	難 說 
X65n1282_003:0281b16	如何是吹毛劍。陵云。珊瑚枝枝撐著月。	如 何 是 吹 毛 劍 陵 云 珊 瑚 枝 枝 撐 著 月 
X65n1282_003:0281b17	三山來頌云。珊瑚枝枝撐著月。一道寒光照不歇。	三 山 來 頌 云 珊 瑚 枝 枝 撐 著 月 一 道 寒 光 照 不 歇 
X65n1282_003:0281b18	大鵬一口吸滄溟。驚起魚龍皆惡發。	大 鵬 一 口 吸 滄 溟 驚 起 魚 龍 皆 惡 發 
X65n1282_003:0281b19	祖意教意。是同是別。陵云。雞寒上樹。鴨寒下水。	祖 意 教 意 是 同 是 別 陵 云 雞 寒 上 樹 鴨 寒 下 水 
X65n1282_003:0281b20	三山來頌云。雞寒上樹。鴨寒下水。信爾自然。忘其	三 山 來 頌 云 雞 寒 上 樹 鴨 寒 下 水 信 爾 自 然 忘 其 
X65n1282_003:0281b21	彼此。一般景致兩般看。紅是桃兮白是李。	彼 此 一 般 景 致 兩 般 看 紅 是 桃 兮 白 是 李 
X65n1282_003:0281b22	雲門聞語。乃云。他日老僧忌辰。只須舉此三轉語供	雲 門 聞 語 乃 云 他 日 老 僧 忌 辰 只 須 舉 此 三 轉 語 供 
X65n1282_003:0281b23	養老僧足矣。	養 老 僧 足 矣 
X65n1282_003:0281b24	三山來云。巴陵三句。可謂得雲門血脈者。若但以	三 山 來 云 巴 陵 三 句 可 謂 得 雲 門 血 脈 者 若 但 以 
X65n1282_003:0281c01	此供養。猶覺未在。何故。不見道。智過於師。方堪傳	此 供 養 猶 覺 未 在 何 故 不 見 道 智 過 於 師 方 堪 傳 
X65n1282_003:0281c02	授。也不得匇匇草草。	授 也 不 得 匇 匇 草 草 
X65n1282_003:0281c03	雲門宗旨頌	雲 門 宗 旨 頌 
X65n1282_003:0281c04	睦州爐鞴雪峰機。打就金毛獅子兒。三句楷磨區	睦 州 爐 鞴 雪 峰 機 打 就 金 毛 獅 子 兒 三 句 楷 磨 區 
X65n1282_003:0281c05	法則。十門規度別機宜。樹凋葉落西風急。雲淡天	法 則 十 門 規 度 別 機 宜 樹 凋 葉 落 西 風 急 雲 淡 天 
X65n1282_003:0281c06	低晚日遲。情見到頭窺不得。離心意識始方知。	低 晚 日 遲 情 見 到 頭 窺 不 得 離 心 意 識 始 方 知 
X65n1282_003:0281c07	法眼宗	法 眼 宗 
X65n1282_003:0281c08	法眼禪師。諱文益。餘杭魯氏子。得法於漳州羅漢桂	法 眼 禪 師 諱 文 益 餘 杭 魯 氏 子 得 法 於 漳 州 羅 漢 桂 
X65n1282_003:0281c09	琛禪師。初住撫州崇壽。次住建康清凉。大振雪峰．玄	琛 禪 師 初 住 撫 州 崇 壽 次 住 建 康 清 凉 大 振 雪 峰 玄 
X65n1282_003:0281c10	沙之道。周顯德五年閏七月間示寂。江南李後主諡	沙 之 道 周 顯 德 五 年 閏 七 月 間 示 寂 江 南 李 後 主 諡 
X65n1282_003:0281c11	曰大法眼禪師。	曰 大 法 眼 禪 師 
X65n1282_003:0281c12	法眼家風則聞聲悟道。見色明心。句裏藏鋒。言中有	法 眼 家 風 則 聞 聲 悟 道 見 色 明 心 句 裏 藏 鋒 言 中 有 
X65n1282_003:0281c13	響。三界惟心為宗。拂子明之。	響 三 界 惟 心 為 宗 拂 子 明 之 
X65n1282_003:0281c14	眼初同紹修．洪進過地藏院。阻雪。值圍爐次。藏問。山	眼 初 同 紹 修 洪 進 過 地 藏 院 阻 雪 值 圍 爐 次 藏 問 山 
X65n1282_003:0281c15	河大地與上座自己。是同是別。眼云。是別。藏豎兩指。	河 大 地 與 上 座 自 己 是 同 是 別 眼 云 是 別 藏 豎 兩 指 
X65n1282_003:0281c16	眼云。是同。藏亦豎兩指。便起去。次日。送至門首。藏指	眼 云 是 同 藏 亦 豎 兩 指 便 起 去 次 日 送 至 門 首 藏 指 
X65n1282_003:0281c17	庵前太古石問曰。三界唯心。萬法唯識。且道此石在	庵 前 太 古 石 問 曰 三界唯心 萬 法 唯 識 且 道 此 石 在 
X65n1282_003:0281c18	心內。住心外。眼云。在心內。藏云。行脚人著甚來由。安	心 內 住 心 外 眼 云 在 心 內 藏 云 行 脚 人 著 甚 來 由 安 
X65n1282_003:0281c19	片石在心頭。眼無對。遂解包。依席決策。一日。呈見解。	片 石 在 心 頭 眼 無 對 遂 解 包 依 席 決 策 一 日 呈 見 解 
X65n1282_003:0281c20	說道理。藏曰。佛法不恁麼。眼云。某甲詞窮理盡也。藏	說 道 理 藏 曰 佛 法 不 恁 麼 眼 云 某 甲 詞 窮 理 盡 也 藏 
X65n1282_003:0281c21	曰。若論佛法。(云云)眼於言下大悟。後因行脚話不知	曰 若 論 佛 法 云 云 眼 於 言 下 大 悟 後 因 行 脚 話 不 知 
X65n1282_003:0281c22	最親切。始悟徹。作偈曰。三界唯心。萬法唯識。唯識唯	最 親 切 始 悟 徹 作 偈 曰 三界唯心 萬 法 唯 識 唯 識 唯 
X65n1282_003:0281c23	心。眼聲耳色。不到耳聲。眼觸何色。耳聲難成。眼色何	心 眼 聲 耳 色 不 到 耳 聲 眼 觸 何 色 耳 聲 難 成 眼 色 何 
X65n1282_003:0281c24	立。色心不二。彼此無差。有人會得。騰煥吾家。乃立華	立 色 心 不 二 彼 此 無 差 有 人 會 得 騰 煥 吾 家 乃 立 華 
X65n1282_003:0282a01	嚴六相義。	嚴 六 相 義 
X65n1282_003:0282a02	華嚴六相義	華 嚴 六 相 義 
X65n1282_003:0282a03	此乃華嚴六相義。舉一齊	此 乃 華 嚴 六 相 義 舉 一 齊 
X65n1282_003:0282a04	收。於一一法中。有此六義。	收 於 一 一 法 中 有 此 六 義 
X65n1282_003:0282a05	經中葢為初地菩薩說也。	經 中 葢 為 初 地 菩 薩 說 也 
X65n1282_003:0282a06	三山來云。六相即不無。還出得○者箇麼。	三 山 來 云 六 相 即 不 無 還 出 得 者 箇 麼 
X65n1282_003:0282a07	三山來頌云。桃李枝頭色色新。紅如脂抹白如銀。	三 山 來 頌 云 桃 李 枝 頭 色 色 新 紅 如 脂 抹 白 如 銀 
X65n1282_003:0282a08	雖然笑破東風面。都是園林一樣春。	雖 然 笑 破 東 風 面 都 是 園 林 一 樣 春 
X65n1282_003:0282a09	法眼華嚴六相義頌	法 眼 華 嚴 六 相 義 頌 
X65n1282_003:0282a10	華嚴六相義。同中還有異。異若異於同。全非諸佛意。	華 嚴 六 相 義 同 中 還 有 異 異 若 異 於 同 全 非 諸 佛 意 
X65n1282_003:0282a11	諸佛意總別。何曾有同異。男子身中入定時。女子身	諸 佛 意 總 別 何 曾 有 同 異 男 子 身 中 入 定 時 女 子 身 
X65n1282_003:0282a12	中不留意。不留意。絕名字。萬象明明無理事。	中 不 留 意 不 留 意 絕 名 字 萬 象 明 明 無 理 事 
X65n1282_003:0282a13	三山來云。法眼恁麼道。未免裂破舌頭。頌曰。六	三 山 來 云 法 眼 恁 麼 道 未 免 裂 破 舌 頭 頌 曰 六 
X65n1282_003:0282a14	眼由來義不同。不同同處妙相通。同中有意同無	眼 由 來 義 不 同 不 同 同 處 妙 相 通 同 中 有 意 同 無 
X65n1282_003:0282a15	異。兩岸蘆花對蓼紅。	異 兩 岸 蘆 花 對 蓼 紅 
X65n1282_003:0282a16	六相總論	六 相 總 論 
X65n1282_003:0282a17	若究置欲免斷常邊邪之見。須明華嚴六相義門。則	若 究 置 欲 免 斷 常 邊 邪 之 見 須 明 華 嚴 六 相 義 門 則 
X65n1282_003:0282a18	能任法施為。自忘能所。隨緣動靜。不礙有無。具大總	能 任 法 施 為 自 忘 能 所 隨 緣 動 靜 不 礙 有 無 具 大 總 
X65n1282_003:0282a19	持。究竟無過。此六相義。是辨世間法。自在無礙。正緣	持 究 竟 無 過 此 六 相 義 是 辨 世 間 法 自在無礙 正 緣 
X65n1282_003:0282a20	顯起。無分別理。若善見者。得智慧總持門。不墮諸見。	顯 起 無 分 別 理 若 善 見 者 得 智 慧 總 持 門 不 墮 諸 見 
X65n1282_003:0282a21	不可廢一取一。雙立雙忘。雖總同時。繁興不有。縱各	不 可 廢 一 取 一 雙 立 雙 忘 雖 總 同 時 繁 興 不 有 縱 各 
X65n1282_003:0282a22	具別。冥寂非無。不可以有心知。不可以無心會。詳法	具 別 冥 寂 非 無 不 可 以 有 心 知 不 可 以 無 心 會 詳 法 
X65n1282_003:0282a23	界內。無總別之文。就果海中。總成壞之旨。今依因門	界 內 無 總 別 之 文 就 果 海 中 總 成 壞 之 旨 今 依 因 門 
X65n1282_003:0282a24	智照。古德略以喻顯六相者。一總．二別．三同．五異．五	智 照 古 德 略 以 喻 顯 六 相 者 一 總 二 別 三 同 五 異 五 
X65n1282_003:0282b01	成．六壞。總相者。譬如一舍是總相。椽等是別相。椽等	成 六 壞 總 相 者 譬 如 一 舍 是 總 相 椽 等 是 別 相 椽 等 
X65n1282_003:0282b02	諸緣和合作舍。各不相違。非作餘物。故名同。椽等諸	諸 緣 和 合 作 舍 各 不 相 違 非 作 餘 物 故 名 同 椽 等 諸 
X65n1282_003:0282b03	緣遞相互望。一一不同。名異相。椽等諸緣一多相成。	緣 遞 相 互 望 一 一 不 同 名 異 相 椽 等 諸 緣 一 多 相 成 
X65n1282_003:0282b04	名成相。椽等諸緣各住自法。本無作。故名壞相。則知	名 成 相 椽 等 諸 緣 各 住 自 法 本 無 作 故 名 壞 相 則 知 
X65n1282_003:0282b05	真如一心為總相。能攝世間出世間法。故約攝諸法	真 如 一 心 為 總 相 能 攝 世間出世間 法 故 約 攝 諸 法 
X65n1282_003:0282b06	得總名。能生諸緣成別號。法法皆齊為同相。隨相不	得 總 名 能 生 諸 緣 成 別 號 法 法 皆 齊 為 同 相 隨 相 不 
X65n1282_003:0282b07	等稱異門。建立境界故稱成。不動自位而為壞。又云。	等 稱 異 門 建 立 境 界 故 稱 成 不 動 自 位 而 為 壞 又 云 
X65n1282_003:0282b08	總相者。一合多德故。別相者。多德非一故。同相者。多	總 相 者 一 合 多 德 故 別 相 者 多 德 非 一 故 同 相 者 多 
X65n1282_003:0282b09	義不相違故。異相者。多義不相似故。成相者。由此諸	義 不 相 違 故 異 相 者 多 義 不 相 似 故 成 相 者 由 此 諸 
X65n1282_003:0282b10	義緣起成故。壞相者。諸緣各住自性不移故。此上六	義 緣 起 成 故 壞 相 者 諸 緣 各 住 自 性 不 移 故 此 上 六 
X65n1282_003:0282b11	相義者。是菩薩初地中觀過世間一切法門。能入法	相 義 者 是 菩 薩 初 地 中 觀 過 世 間 一切法門 能 入 法 
X65n1282_003:0282b12	界之宗。不墮斷常之見。若一向別。逐行位而乖宗。若	界 之 宗 不 墮 斷 常 之 見 若 一 向 別 逐 行 位 而 乖 宗 若 
X65n1282_003:0282b13	一向同。失進修而墮寂。所以位位即佛。階墀宛然。重	一 向 同 失 進 修 而 墮 寂 所 以 位 位 即 佛 階 墀 宛 然 重 
X65n1282_003:0282b14	重鍊磨。本位不動。斯則同異俱濟。理事不差。因果無	重 鍊 磨 本 位 不 動 斯 則 同 異 俱 濟 理 事 不 差 因 果 無 
