X25n0488_001:0282a06	 自序	 自 序 
X25n0488_001:0322a09	(二十一斷平等如何度生疑)須菩提。於意云何。汝等勿謂如來作是念。我當度眾生。須菩提。莫作是念。何	 二 十 一 斷 平 等 如 何 度 生 疑 須 菩 提 於意云何 汝 等 勿 謂 如 來 作 是 念 我 當 度 眾 生 須 菩 提 莫 作 是 念 何 
X25n0488_001:0322a10	以故。實無有眾生如來度者。若有眾生如來度者。如來則有我人眾生壽者	以 故 實 無 有 眾 生 如 來 度 者 若 有 眾 生 如 來 度 者 如 來 則 有 我 人 眾 生 壽 者 
X25n0488_001:0322a11	須菩提。如來說。有我者則非有我。而凡夫之人。以為有我。須菩提。凡夫者。如	須 菩 提 如 來 說 有 我 者 則 非 有 我 而 凡 夫 之 人 以 為 有 我 須 菩 提 凡 夫 者 如 
X25n0488_001:0322a12	來說則非凡夫。是名凡夫。	來 說 則 非 凡 夫 是 名 凡 夫 
X25n0488_001:0322a13	此一節。又合言如來不度眾生。亦無眾生受度。以見如來眾生皆無我法。	此 一 節 又 合 言 如 來 不 度 眾 生 亦 無 眾 生 受 度 以 見 如 來 眾 生 皆 無 我 法 
X25n0488_001:0322a14	結完佛無異之意。實無有眾生如來度者。與實無有眾生得滅度者不同。	結 完 佛 無 異 之 意 實 無 有 眾 生 如 來 度 者 與 實 無 有 眾 生 得滅度者 不 同 
X25n0488_001:0322a15	前言無相。是眾生不受度。此言無我。是無眾生可度。則非凡夫。無凡夫之	前 言 無 相 是 眾 生 不 受 度 此 言 無 我 是 無 眾 生 可 度 則 非 凡 夫 無 凡 夫 之 
X25n0488_001:0322a16	相。是名凡夫有凡夫之實。宗鏡四禪云。信正因果。能不忻厭而修者。是凡	相 是 名 凡 夫 有 凡 夫 之 實 宗 鏡 四 禪 云 信 正 因 果 能 不 忻 厭 而 修 者 是 凡 
X25n0488_001:0322a17	夫禪。為第二。勝于外道有忻厭者。然無忻厭。亦是無我。若并無忻厭之相	夫 禪 為 第 二 勝 于 外 道 有 忻 厭 者 然 無 忻 厭 亦 是 無 我 若 并 無 忻 厭 之 相 
X25n0488_001:0322a18	亦歸無相。則真所謂非凡夫是名凡夫矣。此正人無我法無我。人法俱空	亦 歸 無 相 則 真 所 謂 非 凡 夫 是 名 凡 夫 矣 此 正 人 無 我 法 無 我 人 法 俱 空 
X25n0488_001:0323a01	即心自性也。	即 心 自 性 也 
X25n0488_001:0323a02	右說經之五章。言眾生法即佛法也。	右 說 經 之 五 章 言 眾 生 法 即 佛 法 也 
X25n0488_001:0323a03	按須菩提問未來世眾生。緊貼上文未來心不可得發意。語脉機鋒。逼	按 須 菩 提 問 未 來 世 眾 生 緊 貼 上 文 未來心不可得 發 意 語 脉 機 鋒 逼 
X25n0488_001:0323a04	真一線。然昭明聯作一分。總入佛法中。故後人遂多誤解。此章法所以	真 一 線 然 昭 明 聯 作 一 分 總 入 佛 法 中 故 後 人 遂 多 誤 解 此 章 法 所 以 
X25n0488_001:0323a05	不可不明也。以下六節。又申言如來與佛皆無法相。無非法相。歸於古	不 可 不 明 也 以 下 六 節 又 申 言 如 來 與 佛 皆 無 法 相 無 非 法 相 歸 於 古 
X25n0488_001:0323a06	偈之實法。以完首章非相之相意。	偈 之 實 法 以 完 首 章 非 相 之 相 意 
X25n0488_001:0323a07	(二十二斷以相比知真佛疑)須菩提。於意云何。可以三十二相觀如來不須菩提言。如是如是。以三十二	 二 十 二 斷 以 相 比 知 真 佛 疑 須 菩 提 於意云何 可 以 三十二相 觀 如 來 不 須 菩 提 言 如是如是 以 三 十 二 
X25n0488_001:0323a08	相觀如來。佛告須菩提。若以三十二相觀如來者。轉輪聖王。則是如來。須菩	相 觀 如 來 佛 告 須 菩 提 若 以 三十二相 觀 如 來 者 轉輪聖王 則 是 如 來 須 菩 
X25n0488_001:0323a09	提白佛言。世尊。如我解佛所說義。不應以三十二相觀如來。爾時世尊而說	提 白 佛 言 世 尊 如 我 解 佛 所 說 義 不 應 以 三十二相 觀 如 來 爾 時 世 尊 而 說 
X25n0488_001:0323a10	偈言。若以色見我。以音聲求我。是人行邪道。不能見如來。	偈 言 若 以 色 見 我 以 音 聲 求 我 是 人 行 邪 道 不 能 見 如 來 
X25n0488_001:0323a11	此一節。言如來不可以相求也。不可以相見如來。前此空生蚤已會心。至	此 一 節 言 如 來 不 可 以 相 求 也 不 可 以 相 見 如 來 前 此 空 生 蚤 已 會 心 至 
X25n0488_001:0323a12	此豈反迷悶。故唐譯曲為回護。顛倒其文。世或信之。不知觀與見不同。見	此 豈 反 迷 悶 故 唐 譯 曲 為 回 護 顛 倒 其 文 世 或 信 之 不 知 觀 與 見 不 同 見 
X25n0488_001:0323a13	是外見。耳目所及。觀是內觀。心意所致。見是彼觸。形迹所起。觀是我設。虗	是 外 見 耳 目 所 及 觀 是 內 觀 心 意 所 致 見 是 彼 觸 形 迹 所 起 觀 是 我 設 虗 
X25n0488_001:0323a14	空所造。故見淺而觀深。見粗而觀細。見則初學可除。而觀則慧命所不能	空 所 造 故 見 淺 而 觀 深 見 粗 而 觀 細 見 則 初 學 可 除 而 觀 則 慧 命 所 不 能 
X25n0488_001:0323a15	盡。所以空生至此。猶曰如是。正明鏡之微塵。不能逃于牟尼之照也。轉輪	盡 所 以 空 生 至 此 猶 曰 如 是 正 明 鏡 之 微 塵 不 能 逃 于 牟 尼 之 照 也 轉 輪 
X25n0488_001:0323a16	聖王。梵義四天下之王。亦有三十二相。故曰則是如來。言若但以相取。則	聖 王 梵 義 四 天 下 之 王 亦 有 三十二相 故 曰 則 是 如 來 言 若 但 以 相 取 則 
X25n0488_001:0323a17	輪王豈亦如來耶。反言以探之。使自思耳。此時空生頂門一針矣。故曰如	輪 王 豈 亦 如 來 耶 反 言 以 探 之 使 自 思 耳 此 時 空 生 頂 門 一 針 矣 故 曰 如 
X25n0488_001:0323a18	我解佛所說義。不應以三十二相觀如來。所說義。指一向所說之法義。此	我 解 佛 所 說 義 不 應 以 三十二相 觀 如 來 所 說 義 指 一 向 所 說 之 法 義 此 
X25n0488_001:0324a01	一解字。有費許多心思意。葢則是如來下。不添一字。明明是一句不真不	一 解 字 有 費 許 多 心 思 意 葢 則 是 如 來 下 不 添 一 字 明 明 是 一 句 不 真 不 
X25n0488_001:0324a02	假的口角。故須菩提亦深思細勘而得之。所以須菩提下有白佛言三字。	假 的 口 角 故 須 菩 提 亦 深 思 細 勘 而 得 之 所 以 須 菩 提 下 有 白 佛 言 三 字 
X25n0488_001:0324a03	世尊上有爾時二字。大約經中若爾時。若復次。若白佛言。皆為特起之例。	世 尊 上 有 爾 時 二 字 大 約 經 中 若 爾 時 若 復 次 若 白 佛 言 皆 為 特 起 之 例 
X25n0488_001:0324a04	或一意而兩翻兩時敘說。要知佛理深妙。原自有精思審言之侯也。偈有	或 一 意 而 兩 翻 兩 時 敘 說 要 知 佛 理 深 妙 原 自 有 精 思 審 言 之 侯 也 偈 有 
X25n0488_001:0324a05	四種。一阿耨窣睹婆。二伽陀。三秪夜。四縕馱南。初名不論長行偈頌。但數	四 種 一 阿 耨 窣 睹 婆 二 伽 陀 三 秪 夜 四 縕 馱 南 初 名 不 論 長 行 偈 頌 但 數 
X25n0488_001:0324a06	三十二字為一偈。四言八句也。此以五言。或亦有時代之不同耳。色形相	三 十 二 字 為 一 偈 四 言 八 句 也 此 以 五 言 或 亦 有 時 代 之 不 同 耳 色 形 相 
X25n0488_001:0324a07	也。音聲。語言文教也。二語兼無相無法意。邪道。非實法也。不能見如來。不	也 音 聲 語 言 文 教 也 二 語 兼 無 相 無 法 意 邪 道 非 實 法 也 不 能 見 如 來 不 
X25n0488_001:0324a08	能見如來之真法相也。葢三十二相。亦名法相。然乃報身之法相。非真法	能 見 如 來 之 真 法 相 也 葢 三十二相 亦 名 法 相 然 乃 報 身 之 法 相 非 真 法 
X25n0488_001:0324a09	相。真法相則。無相是矣。宗泐注云。問意謂可於應身相好中。觀見法身相	相 真 法 相 則 無 相 是 矣 宗 泐 注 云 問 意 謂 可 於 應 身 相 好 中 觀 見 法 身 相 
X25n0488_001:0324a10	否。正是此意。	否 正 是 此 意 
X25n0488_001:0324a11	(二十三斷佛果非關福相疑)須菩提。汝若作是念。如來不以具足相故得阿耨多羅三藐三菩提。須菩提	 二 十 三 斷 佛 果 非 關 福 相 疑 須 菩 提 汝 若 作 是 念 如 來 不 以 具 足 相 故 得阿耨多羅三藐三菩提 須 菩 提 
X25n0488_001:0324a12	莫作是念。如來不以具足相故得阿耨多羅三藐三菩提。須菩提。汝若作是	莫 作 是 念 如 來 不 以 具 足 相 故 得阿耨多羅三藐三菩提 須 菩 提 汝 若 作 是 
X25n0488_001:0324a13	念。發阿耨多羅三藐三菩提心者。說諸法斷滅。莫作是念。何以故。發阿耨多	念 發 阿耨多羅三藐三菩提 心 者 說 諸 法 斷 滅 莫 作 是 念 何 以 故 發 阿 耨 多 
X25n0488_001:0324a14	羅三藐三菩提心者。於法不說斷滅相。	羅 三藐三菩提 心 者 於 法 不 說 斷 滅 相 
X25n0488_001:0324a15	此一節。言如來雖無相而又非斷滅相。正無非法相之意也。凡佛說法。必	此 一 節 言 如 來 雖 無 相 而 又 非 斷 滅 相 正 無 非 法 相 之 意 也 凡 佛 說 法 必 
X25n0488_001:0324a16	兼有無兩義。故文亦隨滾隨掃。隨掃隨救。如首章凡所有相。皆是虗妄。掃	兼 有 無 兩 義 故 文 亦 隨 滾 隨 掃 隨 掃 隨 救 如 首 章 凡 所 有 相 皆 是 虗 妄 掃 
X25n0488_001:0324a17	也。若見諸相非相。則見如來。救也。次章不應取法。掃也。不應取非法。救也。	也 若 見 諸 相 非 相 則 見 如 來 救 也 次 章 不 應 取 法 掃 也 不 應 取 非 法 救 也 
X25n0488_001:0324a18	全經語氣純是此例。然畢竟未曾明言有處。以人心除無入有易。除有入	全 經 語 氣 純 是 此 例 然 畢 竟 未 曾 明 言 有 處 以 人 心 除 無 入 有 易 除 有 入 
X25n0488_001:0325a01	無難。特於此處重說如來無法無相究竟之際。乃明言以告人。曰不說斷	無 難 特 於 此 處 重 說 如 來 無 法 無 相 究 竟 之 際 乃 明 言 以 告 人 曰 不 說 斷 
X25n0488_001:0325a02	滅相。其立教之意。深且圓矣。故宗泐云大乘所修福德之因。所得福德之	滅 相 其 立 教 之 意 深 且 圓 矣 故 宗 泐 云 大 乘 所 修 福 德 之 因 所 得 福 德 之 
X25n0488_001:0325a03	果。但離取著之相。不同小乘斷滅之見。誠哉。	果 但 離 取 著 之 相 不 同 小 乘 斷 滅 之 見 誠 哉 
X25n0488_001:0325a04	須菩提。若菩薩以滿恒河沙等世界七寶持用布施。若復有人。知一切法無	須 菩 提 若 菩 薩 以 滿 恒 河 沙 等 世 界 七 寶 持用布施 若 復 有 人 知一切法 無 
X25n0488_001:0325a05	我得成於忍。此菩薩勝前菩薩所得功德。何以故。須菩提。以諸菩薩不受福	我 得 成 於 忍 此 菩 薩 勝 前 菩 薩 所得功德 何 以 故 須 菩 提 以 諸 菩 薩 不 受 福 
X25n0488_001:0325a06	德故。須菩提白佛言。世尊。云何菩薩不受福德。須菩提。菩薩所作福德。不應	德 故 須 菩 提 白 佛 言 世 尊 云 何 菩 薩 不 受 福 德 須 菩 提 菩薩所作 福 德 不 應 
X25n0488_001:0325a07	貪著。是故說不受福德。	貪 著 是 故 說 不 受 福 德 
X25n0488_001:0325a08	此一節。言如來法究竟之福報也。前諸福報。信心不取章稱人。解之始也。	此 一 節 言 如 來 法 究 竟 之 福 報 也 前 諸 福 報 信 心 不 取 章 稱 人 解 之 始 也 
X25n0488_001:0325a09	其餘皆稱善男子善女人。解行之間也。唯首章與此皆稱菩薩。葢對如來	其 餘 皆 稱 善 男 子 善 女 人 解 行 之 間 也 唯 首 章 與 此 皆 稱 菩 薩 葢 對 如 來 
X25n0488_001:0325a10	法而言。解之盡。行之至也。前後不同如此。無我。無為也。忍。無生法忍也。得	法 而 言 解 之 盡 行 之 至 也 前 後 不 同 如 此 無 我 無 為 也 忍 無生法忍 也 得 
X25n0488_001:0325a11	成於忍。無為中之有為法也。此語亦兼有無。葢凡夫持有易。持無難。菩薩	成 於 忍 無 為 中 之 有 為 法 也 此 語 亦 兼 有 無 葢 凡 夫 持 有 易 持 無 難 菩 薩 
X25n0488_001:0325a12	學佛將成之人。持無易。持有難。故曰得成于忍。持有于無。非忍不克。此理	學 佛 將 成 之 人 持 無 易 持 有 難 故 曰 得 成 于 忍 持 有 于 無 非 忍 不 克 此 理 
X25n0488_001:0325a13	最微。故偈曰。得勝忍不失。以得無垢果。言無我之後而得勝。真勝也。真勝	最 微 故 偈 曰 得 勝 忍 不 失 以 得 無 垢 果 言 無 我 之 後 而 得 勝 真 勝 也 真 勝 
X25n0488_001:0325a14	不著一邊。此時以忍力持之而不失。便是佛果成就。其福德自然勝諸菩	不 著 一 邊 此 時 以 忍 力 持 之 而 不 失 便 是 佛 果 成 就 其 福 德 自 然 勝 諸 菩 
X25n0488_001:0325a15	薩矣。此即儒家至誠無息久則徵之候。在此經為金剛般若之真詮。一部	薩 矣 此 即 儒 家 至 誠 無 息 久 則 徵 之 候 在 此 經 為 金 剛 般 若 之 真 詮 一 部 
X25n0488_001:0325a16	全經之舍利。乃特於如來法盡處出之。千里來龍。結穴在此。不受福德。無	全 經 之 舍 利 乃 特 於 如 來 法 盡 處 出 之 千 里 來 龍 結 穴 在 此 不 受 福 德 無 
X25n0488_001:0325a17	福德相也。又以不應貪著拴定。而福德多意。自在言外。葢已成菩薩者。瞋	福 德 相 也 又 以 不應貪著 拴 定 而 福 德 多 意 自 在 言 外 葢 已 成 菩 薩 者 瞋 
X25n0488_001:0325a18	癡易絕。唯貪難免。有取有得。皆貪也。故亦以財寶較勝。而又單提貪著戒	癡 易 絕 唯 貪 難 免 有 取 有 得 皆 貪 也 故 亦 以 財 寶 較 勝 而 又 單 提 貪 著 戒 
X25n0488_001:0326a01	之。綿裏細針。用意深矣。	之 綿 裏 細 針 用 意 深 矣 
X25n0488_001:0326a02	右說經之六章。言如來無相亦非無相也。	右 說 經 之 六 章 言 如 來 無 相 亦 非 無 相 也 
X25n0488_001:0326a03	(二十四斷化身出現受福疑)須菩提。若有人言如來。若來若去。若坐若臥。是人不解我所說義。何以故。如	 二 十 四 斷 化 身 出 現 受 福 疑 須 菩 提 若 有 人 言 如 來 若 來 若 去 若 坐 若 臥 是 人 不 解 我 所 說 義 何 以 故 如 
X25n0488_001:0326a04	來者。無所從來。亦無所去。故名如來。(二十五斷法身化身一異疑)須菩提。若善男子善女人。以三千大千	來 者 無所從來 亦 無 所 去 故 名 如 來 二 十 五 斷 法 身 化 身 一 異 疑 須 菩 提 若 善 男 子 善 女 人 以 三千大千 
X25n0488_001:0326a05	世界。碎為微塵。於意云何。是微塵眾。寧為多不。甚多世尊。何以故。若是微塵	世 界 碎 為 微 塵 於意云何 是 微 塵 眾 寧 為 多 不 甚 多 世 尊 何 以 故 若 是 微 塵 
X25n0488_001:0326a06	眾實有者。佛則不說是微塵眾。所以者何。佛說微塵眾。則非微塵眾。是名微	眾 實 有 者 佛 則 不 說 是 微 塵 眾 所以者何 佛 說 微 塵 眾 則 非 微 塵 眾 是 名 微 
X25n0488_001:0326a07	塵眾。世尊。如來所說三千大千世界。則非世界。是名世界。何以故。若世界實	塵 眾 世 尊 如 來 所 說 三千大千世界 則 非 世 界 是 名 世 界 何 以 故 若 世 界 實 
X25n0488_001:0326a08	有者。則是一合相。如來說。一合相。則非一合相。是名一合相。須菩提。一合相	有 者 則 是 一 合 相 如 來 說 一 合 相 則 非 一 合 相 是 名 一 合 相 須 菩 提 一 合 相 
X25n0488_001:0326a09	者則是不可說。但凡夫之人。貪著其事。(著音灼)。	者 則 是 不 可 說 但 凡 夫 之 人 貪 著 其 事 著 音 灼 
X25n0488_001:0326a10	此一節。言佛不可以相求也。上既明如來無相非斷滅相矣故此以下。又	此 一 節 言 佛 不 可 以 相 求 也 上 既 明 如 來 無 相 非 斷 滅 相 矣 故 此 以 下 又 
X25n0488_001:0326a11	言佛無相。亦非斷滅四相之見者以同歸非相之相如來。即佛。至此纔顯	言 佛 無 相 亦 非 斷 滅 四 相 之 見 者 以 同 歸 非 相 之 相 如 來 即 佛 至 此 纔 顯 
X25n0488_001:0326a12	去來坐臥。亦就現在言。葢現在去來坐臥。乃色身事。色身乃如來之應化	去 來 坐 臥 亦 就 現 在 言 葢 現 在 去 來 坐 臥 乃 色 身 事 色 身 乃 如 來 之 應 化 
X25n0488_001:0326a13	而非如來之法身也如來法身。實無去來。故偈曰。去來化身佛。如來常不	而 非 如來之法 身 也 如來法身 實 無 去 來 故 偈 曰 去 來 化 身 佛 如 來 常 不 
